# 6442, 1590253813
#  dongle_time, rssi, ch, mac, adv_packet                                                          
    5095455,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000409D1740FD0000404040FD0000404019C0
    5097672,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040B917C00340BE8002C00340BE800219C0
    5097693,-40,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B017C001C0FF803DC001C0FF803D19C0
    5097713,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040B717400080C00000400080C0000019C0
    5097734,-58,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AC17004040FFC0FA004040FFC0FA19C0
    5097755,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040A91780FD4000C03F80FD4000C03F19C0
    5097776,-52,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000409E17003E000200FB003E000200FB19C0
    5097796,-76,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    5097817,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040B717400080C00000400080C0000019C0
    5097838,-58,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AC17004040FFC0FA004040FFC0FA19C0
    5097859,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040A91780FD4000C03F80FD4000C03F19C0
    5097879,-52,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000409E17003E000200FB003E000200FB19C0
    5097900,-40,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B017C001C0FF803DC001C0FF803D19C0
    5097921,-76,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    5097942,-40,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040B117C001C0FF403DC001C0FF403D19C0
    5097962,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040B817800000C1C000800000C1C00019C0
    5097983,-58,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040AD17404000FFC0FB404000FFC0FB19C0
    5098004,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040BB17400380BE8002400380BE800219C0
    5098025,-75,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D80100000000000000000000000019C0
    5098045,-88,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040060200000000000000000000000019C0
    5098066,-43,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040AA1700FDC0FFC03F00FDC0FFC03F19C0
    5100242,-40,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040BC1780010000003D80010000003D19C0
    5100262,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040C6170003C0BE00020003C0BE000219C0
    5100283,-44,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C3174000C0C0C0FF4000C0C0C0FF19C0
    5100304,-72,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    5100325,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B917804080FF40FC804080FF40FC19C0
    5100345,-78,37,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404E0200000000000000000000000019C0
    5100366,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040C6170003C0BE00020003C0BE000219C0
    5100387,-55,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040AB17403E4001C0FA403E4001C0FA19C0
    5100408,-44,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C41780FEC0C8C0FB80FEC0C8C0FB19C0
    5100428,-49,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B917804080FF40FC804080FF40FC19C0
    5100449,-71,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    5100470,-43,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C41780FEC0C8C0FB80FEC0C8C0FB19C0
    5100491,-48,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040B917804080FF40FC804080FF40FC19C0
    5100511,-55,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040AB17403E4001C0FA403E4001C0FA19C0
    5100532,-43,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040C41780FEC0C8C0FB80FEC0C8C0FB19C0
    5100553,-71,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    5100573,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404E0200000000000000000000000019C0
    5100594,-55,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040AC17C04B00F900F8C04B00F900F819C0
    5100615,-47,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040BA17C04A80FE80DCC04A80FE80DC19C0
    5102801,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    5102821,-64,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C517C047C0FD00FDC047C0FD00FD19C0
    5102842,-77,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040C21740FE80F9C04940FE80F9C04919C0
    5102863,-76,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040060200000000000000000000000019C0
    5102884,-51,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D31700FF00C0000400FF00C0000419C0
    5102904,-77,38,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404E0200000000000000000000000019C0
    5102925,-64,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C517C047C0FD00FDC047C0FD00FD19C0
    5102946,-69,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040C21740FE80F9C04940FE80F9C04919C0
    5102967,-51,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D31700FF00C0000400FF00C0000419C0
    5102987,-78,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    5103008,-67,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C617403B00F440FF403B00F440FF19C0
    5103029,-65,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040D017000240D040F9000240D040F919C0
    5103050,-72,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C617403B00F440FF403B00F440FF19C0
    5103070,-54,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040CA17400EC0F0003A400EC0F0003A19C0
    5103091,-77,38,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404E0200000000000000000000000019C0
    5103112,-72,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040C617403B00F440FF403B00F440FF19C0
    5103133,-54,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040CA17400EC0F0003A400EC0F0003A19C0
    5103154,-58,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040D417000E80B8C00C000E80B8C00C19C0
    5105352,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    5105372,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040C417803E000180FB803E000180FB19C0
    5105393,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    5105414,-56,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040DC178001C0C000008001C0C0000019C0
    5105435,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040DF17C00400BE8002C00400BE800219C0
    5105455,-71,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040CF1740FE40FDC03E40FE40FDC03E19C0
    5105476,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040C417803E000180FB803E000180FB19C0
    5105497,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040DD1700FFC0C0400100FFC0C0400119C0
    5105518,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    5105538,-78,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    5105559,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040CF1740FE40FDC03E40FE40FDC03E19C0
    5105580,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040CF1740FE40FDC03E40FE40FDC03E19C0
    5105601,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040C517C03E4001C0FAC03E4001C0FA19C0
    5105622,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    5105642,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040D717C0018000003DC0018000003D19C0
    5105663,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040D317804000FFC0FB804000FFC0FB19C0
    5105684,-71,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040D01740FE40FF803F40FE40FF803F19C0
    5105705,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040E1170003C0BE40030003C0BE400319C0
    5105725,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040650100000000000000000000000019C0
    5107920,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040070200000000000000000000000019C0
    5107941,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404F0200000000000000000000000019C0
    5107961,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040EC17000380BE4002000380BE400219C0
    5107982,-60,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040E917800080C0C000800080C0C00019C0
    5108003,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040DB17C0FDC0FF0040C0FDC0FF004019C0
    5108023,-64,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040DF178040C0FF00FC8040C0FF00FC19C0
    5108044,-74,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040D90100000000000000000000000019C0
    5108065,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040EC17000380BE4002000380BE400219C0
    5108086,-61,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040E31740024000803D40024000803D19C0
    5108106,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404F0200000000000000000000000019C0
    5108127,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040ED174003C0BEC0024003C0BEC00219C0
    5108148,-62,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040E31740024000803D40024000803D19C0
    5108169,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040DC1700FEC0FF804000FEC0FF804019C0
    5108189,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E00100000000000000000000000019C0
    5108210,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040ED174003C0BEC0024003C0BEC00219C0
    5108231,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040DC1700FEC0FF804000FEC0FF804019C0
    5108251,-63,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040E017C040000040FCC040000040FC19C0
    5108272,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040ED174003C0BEC0024003C0BEC00219C0
    5108293,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040EA17C00080C08001C00080C0800119C0
    5110470,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040EB174040C0FF40FC4040C0FF40FC19C0
    5110490,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404F0200000000000000000000000019C0
    5110511,-63,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040E81700FE0000004000FE0000004019C0
    5110532,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040F617C00080C00001C00080C0000119C0
    5110552,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5110573,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040070200000000000000000000000019C0
    5110594,-71,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    5110615,-63,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040E81700FE0000004000FE0000004019C0
    5110635,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404F0200000000000000000000000019C0
    5110656,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040EC17404080FF40FC404080FF40FC19C0
    5110677,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040F917C00280BE0003C00280BE000319C0
    5110698,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5110718,-73,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040DE17003E000180FC003E000180FC19C0
    5110739,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040070200000000000000000000000019C0
    5110760,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD000000404F0200000000000000000000000019C0
    5110780,-62,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040F01740028000803D40028000803D19C0
    5110801,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040F717C00080C08001C00080C0800119C0
    5110822,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5110843,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040070200000000000000000000000019C0
    5113037,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400218000140C00001000140C0000119C0
    5113057,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040F417C0FDC0FF803FC0FDC0FF803F19C0
    5113078,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5113099,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400518000380BE4003000380BE400319C0
    5113120,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040F817404080FF80FC404080FF80FC19C0
    5113140,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400318000180C00001000180C0000119C0
    5113161,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    5113182,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040FC17C0014000803DC0014000803D19C0
    5113203,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040EA17C03E400100FBC03E400100FB19C0
    5113224,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5113244,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040F517C0FD40FF403FC0FD40FF403F19C0
    5113265,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000400618000380BEC002000380BEC00219C0
    5113286,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040F917804080FF40FC804080FF40FC19C0
    5113307,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040F517C0FD40FF403FC0FD40FF403F19C0
    5113328,-62,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040FC17C0014000803DC0014000803D19C0
    5113348,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5113369,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400418000140C08000000140C0800019C0
    5113390,-75,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    5115606,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5115627,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040070200000000000000000000000019C0
    5115648,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400F180001C0C080010001C0C0800119C0
    5115669,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040011800FEC0FF404000FEC0FF404019C0
    5115689,-64,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400418404080FF40FC404080FF40FC19C0
    5115710,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD0000004012180003C0BE00030003C0BE000319C0
    5115731,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040660100000000000000000000000019C0
    5115751,-60,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000400F180001C0C080010001C0C0800119C0
    5115772,-62,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040081800024000403D00024000403D19C0
    5115793,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD0000004012180003C0BE00030003C0BE000319C0
    5115814,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040500200000000000000000000000019C0
    5115835,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E10100000000000000000000000019C0
    5115856,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040070200000000000000000000000019C0
    5115876,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000401018C00080C08001C00080C0800119C0
    5115897,-62,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400918C0014000403DC0014000403D19C0
    5115918,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040500200000000000000000000000019C0
    5115938,-71,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040F717003E400180FC003E400180FC19C0
    5115959,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E10100000000000000000000000019C0
    5115980,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040021880FD80FF803F80FD80FF803F19C0
    5118160,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5118180,-73,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000400318003EC00000FC003EC00000FC19C0
    5118201,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000401C184000C0C000014000C0C0000119C0
    5118222,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040500200000000000000000000000019C0
    5118243,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004011180040000000FC0040000000FC19C0
    5118264,-62,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040151840024000803D40024000803D19C0
    5118284,-58,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000401C184000C0C000014000C0C0000119C0
    5118305,-63,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000400E18C0FDC0FF003FC0FDC0FF003F19C0
    5118326,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5118347,-76,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040500200000000000000000000000019C0
    5118367,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000400E18C0FDC0FF003FC0FDC0FF003F19C0
    5118388,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000401F18C00240BE0003C00240BE000319C0
    5118409,-76,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DA0100000000000000000000000019C0
    5118430,-62,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040161800024000803D00024000803D19C0
    5118450,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5118471,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000400F1840FD40FF803F40FD40FF803F19C0
    5118492,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000401218804080FFC0FB804080FFC0FB19C0
    5118513,-73,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000400418803EC00040FC803EC00040FC19C0
    5120716,-67,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000400F18003FC00080FC003FC00080FC19C0
    5120737,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040211840020000403D40020000403D19C0
    5120757,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000401A18C0FDC0FF803FC0FDC0FF803F19C0
    5120779,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5120799,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000401018403EC000C0FB403EC000C0FB19C0
    5120820,-62,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040221840020000C03D40020000C03D19C0
    5120841,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040670100000000000000000000000019C0
    5120861,-90,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040500200000000000000000000000019C0
    5120882,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000401B1800FE80FFC03F00FE80FFC03F19C0
    5120903,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402C18C002C0BDC002C002C0BDC00219C0
    5120924,-67,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000401018403EC000C0FB403EC000C0FB19C0
    5120944,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5120965,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000401B1800FE80FFC03F00FE80FFC03F19C0
    5120986,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040670100000000000000000000000019C0
    5121006,-57,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000402918800080C00001800080C0000119C0
    5121027,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000401B1800FE80FFC03F00FE80FFC03F19C0
    5121048,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000402C18C002C0BDC002C002C0BDC00219C0
    5121069,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000401C1800FE40FF004000FE40FF004019C0
    5123277,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403818C00280BEC002C00280BEC00219C0
    5123298,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5123321,-61,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000402E1840024000803D40024000803D19C0
    5123341,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5123362,-64,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000402A18C040000040FCC040000040FC19C0
    5123383,-57,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403818C00280BEC002C00280BEC00219C0
    5123404,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040E10100000000000000000000000019C0
    5123424,-61,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000402E1840024000803D40024000803D19C0
    5123445,-73,37,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5123466,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000402718C0FDC0FFC03FC0FDC0FFC03F19C0
    5123486,-56,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403818C00280BEC002C00280BEC00219C0
    5123507,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5123528,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040500200000000000000000000000019C0
    5123549,-64,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040281880FDC0FFC03F80FDC0FFC03F19C0
    5123569,-59,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000403618C00080C0C000C00080C0C00019C0
    5123590,-61,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000402F1880020000803D80020000803D19C0
    5123611,-75,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5123631,-71,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000401D18803E400140FC803E400140FC19C0
    5125835,-63,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040331880FD80FF803F80FD80FF803F19C0
    5125856,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004037188040C0FF80FB8040C0FF80FB19C0
    5125876,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5125897,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404418400380BE8002400380BE800219C0
    5125918,-62,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000403B1800028000C03C00028000C03C19C0
    5125939,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040341800FEC0FF004000FEC0FF004019C0
    5125959,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5125980,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404518000340BE4003000340BE400319C0
    5126001,-61,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000403B1800028000C03C00028000C03C19C0
    5126022,-74,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000402918803E800180FB803E800180FB19C0
    5126042,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040341800FEC0FF004000FEC0FF004019C0
    5126063,-61,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD0000004037188040C0FF80FB8040C0FF80FB19C0
    5126084,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404518000340BE4003000340BE400319C0
    5126105,-73,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000402A18803EC00080FC803EC00080FC19C0
    5126125,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040080200000000000000000000000019C0
    5126146,-77,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040510200000000000000000000000019C0
    5126167,-72,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040670100000000000000000000000019C0
    5126188,-60,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404618400380BEC002400380BEC00219C0
    5128400,-73,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000404018C0FDC0FF0040C0FDC0FF004019C0
    5128421,-62,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040471800024000803D00024000803D19C0
    5128442,-77,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD00000040670100000000000000000000000019C0
    5128462,-61,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405118C00280BEC002C00280BEC00219C0
    5128483,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040DB0100000000000000000000000019C0
    5128504,-62,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000404418004080FF40FC004080FF40FC19C0
    5128525,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000404018C0FDC0FF0040C0FDC0FF004019C0
    5128545,-62,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040471800024000803D00024000803D19C0
    5128566,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405118C00280BEC002C00280BEC00219C0
    5128587,-72,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040411800FE80FFC03F00FE80FFC03F19C0
    5128607,-66,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000403618803EC00040FC803EC00040FC19C0
    5128628,-61,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040481800028000803D00028000803D19C0
    5128649,-60,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000405218400380BE0003400380BE000319C0
