# 6201, 1589651660
#  dongle_time, rssi, mac, adv_packet                                                              
   17971910, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040460700000000000000000000000019C0
   17972016, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040460700000000000000000000000019C0
   17972126, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040460700000000000000000000000019C0
   17976996, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040460700000000000000000000000019C0
   17977097, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040460700000000000000000000000019C0
   17977202, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040460700000000000000000000000019C0
   17979642, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17979750, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17979860, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17984725, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17984829, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17984937, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17987269, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17987376, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17987480, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040470700000000000000000000000019C0
   17992427, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17992528, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17992630, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17994966, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17995067, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17995167, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17997487, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17997597, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   17997704, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   18000126, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   18000230, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   18000337, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040480700000000000000000000000019C0
   18002665, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18002771, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18005208, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18005309, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18005414, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18010367, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18010472, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18010573, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040490700000000000000000000000019C0
   18012899, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18013001, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18013102, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18018039, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18018148, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18018253, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18020568, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18020675, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18020782, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404A0700000000000000000000000019C0
   18025638, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18025740, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18025850, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18028277, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18028381, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18028483, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18030827, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18030929, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18031032, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404B0700000000000000000000000019C0
   18033347, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18033457, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18033561, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18035886, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18035990, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18036093, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18038541, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18038642, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18038746, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18040989, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18041089, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18041198, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404C0700000000000000000000000019C0
   18043618, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18043721, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18043824, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18046155, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18046256, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18048679, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18048789, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18048891, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18051319, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18051423, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18051525, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18053833, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18053941, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18054050, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404D0700000000000000000000000019C0
   18056362, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18056466, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18056568, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18059005, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18059110, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18059220, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18061543, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18061646, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18061751, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18064084, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18064186, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18064292, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404E0700000000000000000000000019C0
   18066627, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18066736, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18066844, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18069191, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18069298, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18069400, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18071722, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18071826, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18071929, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18074358, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18074462, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18074569, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000404F0700000000000000000000000019C0
   18076891, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18076996, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18077103, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18079452, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18079557, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18081981, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18082089, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18082193, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040500700000000000000000000000019C0
   18087164, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18087270, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18087373, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18089841, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18089945, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18092482, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18094815, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040510700000000000000000000000019C0
   18099919, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18100028, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18100135, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18105072, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18105176, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18105285, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18107633, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18107738, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040520700000000000000000000000019C0
   18110159, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18110268, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18110371, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18112897, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18115316, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18115418, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18117855, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18117965, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18118071, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040530700000000000000000000000019C0
   18123036, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040540700000000000000000000000019C0
   18125569, -92, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040540700000000000000000000000019C0
   18125777, -91, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040540700000000000000000000000019C0
   18128096, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040540700000000000000000000000019C0
   18128205, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040540700000000000000000000000019C0
   18128314, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040540700000000000000000000000019C0
   18130637, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18130741, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18130841, -78, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18133175, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18133284, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18133384, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18135798, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18135907, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18136011, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18138338, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18138446, -64, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18138551, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040550700000000000000000000000019C0
   18140887, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18140993, -89, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18141094, -90, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18143426, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18143526, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18143628, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18146048, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18146150, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18146255, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18148553, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18148660, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18148760, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18151205, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18151312, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040560700000000000000000000000019C0
   18156222, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18156434, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18158750, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18158856, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18158962, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18159064, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18161380, -88, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040570700000000000000000000000019C0
   18163922, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18164025, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18164134, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18166468, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18166573, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18168991, -87, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18169091, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18169193, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040580700000000000000000000000019C0
   18184507, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18184613, -86, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18186945, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18187053, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18187153, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18189483, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18189586, -80, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18189693, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18192127, -60, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18192229, -62, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18192329, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18194649, -56, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18194759, -56, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405A0700000000000000000000000019C0
   18194861, -56, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18197172, -81, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18197280, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18197386, -69, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18199798, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18199903, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18200010, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18202338, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18202439, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18202542, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18204878, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18205090, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405B0700000000000000000000000019C0
   18207400, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18207508, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18207613, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18209948, -67, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18210049, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18210152, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18210257, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18212595, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18212700, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18212804, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18215236, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405C0700000000000000000000000019C0
   18217661, -68, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18217762, -71, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18217869, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18220209, -61, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18220310, -56, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18220412, -56, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18222829, -65, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18222934, -66, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18223042, -63, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18225381, -79, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18225484, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18225588, -75, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405D0700000000000000000000000019C0
   18227939, -70, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18228044, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18228145, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18230488, -58, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18230597, -58, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18230698, -58, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18233021, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18233129, -72, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405E0700000000000000000000000019C0
   18238108, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18238218, -73, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18238321, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18238423, -74, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18240857, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18240959, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18243289, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18243394, -83, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18243501, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18245828, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18245930, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18246040, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18248370, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18248472, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18248580, -82, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD000000405F0700000000000000000000000019C0
   18251010, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18251113, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18251222, -84, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18253554, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18253661, -76, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18253763, -77, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
   18256086, -85, EE:AD:79:D5:11:BD, 02010403036FFD17166FFD00000040600700000000000000000000000019C0
